s_no,tick,change_pct,volume
6,560,0.680,2956
6,561,0.676,3117
6,562,-0.671,2810
6,563,0.676,2700
6,564,0.000,3044
6,565,-1.342,3479
6,566,0.680,2424
6,567,0.676,2699
6,568,-1.342,3329
6,569,-0.680,2869
6,570,2.055,3788
6,571,0.000,2646
6,572,-0.671,2842
6,573,0.676,2488
6,574,0.000,2536
6,575,-0.671,2466
6,576,1.351,2809
6,577,0.000,2714
6,578,0.667,3082
6,579,0.662,2979
6,580,0.000,2727
6,581,1.316,3036
6,582,-0.649,2755
6,583,0.000,2661
6,584,0.000,2593
6,585,0.000,2761
6,586,-0.654,2644
6,587,0.000,2666
6,588,0.000,2329
6,589,1.974,3627
6,590,-0.645,2740
6,591,1.299,3446
6,592,-0.641,2926
6,593,0.000,2450
6,594,-1.290,3056
6,595,-0.654,2937
6,596,0.000,2870
6,597,-1.316,3138
6,598,0.667,3083
6,599,-0.662,2825
6,600,0.667,2967
6,601,0.000,2346
6,602,-0.662,2940
6,603,0.667,2613
6,604,1.325,3018
6,605,-1.307,3283
6,606,0.662,2615
6,607,-1.316,3290
6,608,-0.667,3297
6,609,0.671,3174
6,610,0.000,2804
6,611,0.667,2782
6,612,0.000,2416
6,613,-1.325,3091
6,614,0.000,2329
6,615,0.671,2553
6,616,0.000,2513
6,617,1.333,3316
6,618,-0.658,3082
6,619,0.000,2464
6,620,-0.662,2820
6,621,2.000,3359
6,622,1.961,4454
6,623,0.641,2988
6,624,-0.637,3011
6,625,-0.641,2771
6,626,-0.645,3115
6,627,-1.299,3590
6,628,1.316,3188
6,629,0.000,2780
6,630,0.000,2485
6,631,0.649,2931
6,632,-1.935,3362
6,633,-0.658,2613
6,634,0.000,2943
6,635,0.662,2524
6,636,-0.658,3369
6,637,1.325,3782
6,638,1.307,2951
6,639,-1.290,2912
6,640,1.961,3465
6,641,1.282,3026
6,642,0.000,2614
6,643,-0.633,2664
6,644,-1.274,3472
6,645,0.645,2661
6,646,0.641,3107
6,647,0.637,2801
6,648,1.266,2849
6,649,2.500,3609
6,650,0.610,3215
6,651,0.606,2751
6,652,-1.205,3170
6,653,-0.610,2859
6,654,-0.613,2442
6,655,-0.617,3250
6,656,0.000,2876
6,657,-0.621,3037
6,658,0.000,2663
6,659,1.250,3282
6,660,0.000,2350
6,661,-0.617,2786
6,662,-0.621,2600
6,663,-1.250,3232
6,664,0.633,3227
6,665,-0.629,2821
6,666,0.000,2432
6,667,-1.266,3262
6,668,-0.641,2911
6,669,0.000,2663
6,670,0.000,2852
6,671,0.000,2527
6,672,0.645,2507
6,673,0.000,2608
6,674,1.282,3393
6,675,0.633,2475
6,676,1.258,3862
6,677,0.621,2797
6,678,-0.617,3345
6,679,0.000,2740
6,680,-1.242,3647
6,681,0.629,2662
6,682,0.000,2834
6,683,-0.625,2727
6,684,0.629,2601
6,685,-0.625,3307
6,686,0.629,2857
6,687,1.250,2836
6,688,0.617,2498
6,689,1.227,2860
6,690,0.606,2586
6,691,1.807,4128
6,692,-0.592,2820
6,693,0.595,2395
6,694,-0.592,2293
6,695,0.000,3050
6,696,1.190,3266
6,697,-0.588,3050
6,698,-0.592,3042
6,699,-0.595,2670
6,700,-1.198,2858
6,701,1.212,3287
6,702,-1.796,3621
6,703,0.610,2637
6,704,-1.212,2798
6,705,-1.227,3257
6,706,0.000,2746
6,707,0.621,2927
6,708,0.617,2546
6,709,0.000,2858
6,710,-0.613,2885
6,711,-0.617,2707
6,712,0.621,2583
6,713,0.000,2808
6,714,0.617,2835
6,715,0.000,2847
6,716,1.227,3722
6,717,-0.606,2871
6,718,0.610,2369
6,719,0.000,2744
6,720,0.606,3009
6,721,0.000,2848
6,722,1.205,3005
6,723,-1.190,3007
6,724,-0.602,2967
6,725,-1.212,3213
6,726,1.227,3090
6,727,-1.212,3442
6,728,-0.613,3341
6,729,0.617,2744
6,730,0.000,2419
6,731,1.840,3484
6,732,-0.602,2953
6,733,0.606,3158
6,734,0.602,2987
6,735,-0.599,2713
6,736,-1.205,2705
6,737,1.220,3334
6,738,0.000,2298
6,739,0.000,2687
6,740,-0.602,2854
6,741,-0.606,2435
6,742,0.610,2803
6,743,-1.212,3149
6,744,0.000,2513
6,745,1.227,3141
6,746,-1.212,2899
6,747,1.227,3456
6,748,0.606,2999
6,749,1.205,3193
6,750,1.786,3357
6,751,1.170,3352
6,752,-0.578,2278
6,753,1.163,3331
6,754,-0.575,3041
6,755,0.578,2718
6,756,1.724,3400
6,757,-1.695,3922
6,758,-0.575,2412
6,759,-0.578,2585
6,760,0.000,2799
6,761,-0.581,2811
6,762,-0.585,2423
6,763,1.176,2864
6,764,1.163,3092
6,765,0.575,2992
6,766,-0.571,2887
6,767,0.575,2956
6,768,0.571,3093
6,769,-0.568,2709
6,770,0.000,2274
6,771,1.143,2786
6,772,-0.565,3031
6,773,0.568,2998
6,774,-0.565,3019
6,775,-0.568,3211
6,776,1.143,3629
6,777,0.000,2233
6,778,-2.260,4264
6,779,-0.578,2866
6,780,1.744,3611
6,781,-0.571,2646
6,782,1.149,2994
6,783,-0.568,2415
6,784,0.571,2611
6,785,-0.568,2865
6,786,0.000,2262
6,787,1.143,3127
6,788,0.000,2436
6,789,-1.130,3053
6,790,1.143,2619
6,791,-0.565,2931
6,792,1.136,3533
6,793,1.124,3368
6,794,1.111,2913
6,795,0.000,2288
6,796,0.549,2912
6,797,0.000,2217
6,798,-0.546,2604
6,799,-1.099,3213
6,800,-1.111,3272
6,801,-1.124,3003
6,802,0.000,2582
6,803,0.000,2767
6,804,0.568,3025
6,805,-1.130,3604
6,806,-0.571,2821
6,807,1.149,2602
6,808,-0.568,2493
6,809,0.571,2321
6,810,0.000,3046
6,811,0.568,2279
6,812,0.000,2720
6,813,0.565,2872
6,814,-0.562,2797
6,815,0.000,2502
6,816,0.565,2966
6,817,1.685,3630
6,818,1.105,3306
6,819,-1.093,3146
6,820,-1.105,3490
6,821,-0.559,2801
6,822,0.000,2262
6,823,0.562,2954
6,824,-1.117,3529
6,825,-0.565,3135
6,826,0.000,2770
6,827,0.000,2785
6,828,0.000,2431
6,829,1.136,2974
6,830,1.685,3298
6,831,0.552,2494
6,832,2.198,3401
6,833,0.538,2844
6,834,0.000,2666
6,835,-0.535,2769
6,836,0.000,2272
6,837,1.075,2957
6,838,1.064,3304
6,839,1.053,3526
6,840,-0.521,3081
6,841,2.094,3839
6,842,0.000,2616
6,843,-0.513,2494
6,844,1.031,2760
6,845,0.510,2590
6,846,1.523,3350
6,847,-1.000,3374
6,848,-1.515,3311
6,849,0.000,2238
6,850,0.513,2946
6,851,-2.041,4046
6,852,0.521,2619
6,853,-0.518,2789
6,854,0.000,2897
6,855,0.521,2869
6,856,0.518,2770
6,857,-0.515,2905
6,858,0.518,2685
6,859,0.515,2499
6,860,1.026,2849
6,861,0.508,3145
6,862,-1.010,3476
6,863,-0.510,2960
6,864,-0.513,2843
6,865,1.546,3366
6,866,-0.508,2593
6,867,1.531,3115
6,868,-0.503,2355
6,869,0.505,3111
6,870,0.503,2769
6,871,0.500,3155
6,872,-0.498,2738
6,873,-1.000,3292
6,874,0.000,2452
6,875,0.000,2811
6,876,-0.505,2938
6,877,-1.015,3258
6,878,0.513,3175
6,879,0.510,3238
6,880,0.000,2412
6,881,0.508,2668
6,882,0.505,2665
6,883,0.000,2716
6,884,2.010,3628
6,885,-0.493,2603
6,886,0.990,2955
6,887,-0.490,2724
6,888,-0.493,2749
6,889,0.495,2715
6,890,1.478,3635
6,891,0.485,2838
6,892,-0.483,2366
6,893,0.971,2584
6,894,-0.481,2692
6,895,0.966,2959
6,896,0.478,2852
6,897,0.476,3176
6,898,0.000,2495
6,899,1.422,3305
6,900,0.467,2973
6,901,1.395,3508
6,902,-0.459,2435
6,903,-0.461,2877
6,904,0.463,2743
6,905,1.843,3280
6,906,0.000,2607
6,907,0.452,2551
6,908,-1.351,3202
6,909,-1.370,3561
6,910,0.000,2713
6,911,0.000,2768
6,912,0.463,2891
6,913,-0.922,2693
6,914,0.930,3123
6,915,0.922,3281
6,916,0.913,2769
6,917,0.905,2833
6,918,-0.448,2712
6,919,-0.901,2999
6,920,0.909,3237
6,921,-1.351,3153
6,922,0.000,2414
6,923,1.370,2974
6,924,-2.252,4146
6,925,0.461,3054
6,926,0.000,2755
6,927,-0.917,3237
6,928,-0.463,2791
6,929,-1.395,3308
6,930,0.943,2934
6,931,0.000,2324
6,932,2.804,4147
6,933,0.455,2822
6,934,-0.905,3215
6,935,0.000,2571
6,936,0.457,3046
6,937,1.364,3019
6,938,0.000,2652
6,939,0.000,2727
6,940,0.000,2331
6,941,0.000,2688
6,942,0.448,2356
6,943,0.000,2731
6,944,0.000,2559
6,945,-1.786,3317
6,946,-0.455,2987
6,947,-0.457,3146
6,948,0.000,2578
6,949,0.000,2593
6,950,-0.917,2941
6,951,1.389,3422
6,952,0.000,2310
6,953,0.000,2407
6,954,-0.913,2896
6,955,-0.922,2995
6,956,-0.930,3261
6,957,0.469,2610
6,958,0.000,2369
6,959,0.935,2629
6,960,-0.926,3307
6,961,0.467,2591
6,962,-0.465,2938
6,963,0.000,2449
6,964,0.467,2698
6,965,0.000,2221
6,966,0.000,2485
6,967,0.465,2297
6,968,-0.926,2654
6,969,0.000,2293
6,970,-1.869,3872
6,971,-0.952,3343
6,972,-0.481,2705
6,973,0.483,2716
6,974,0.962,2771
6,975,0.000,2797
6,976,-0.476,2853
6,977,-0.957,3333
6,978,0.000,2482
6,979,-0.966,3151
6,980,0.488,2766
6,981,0.000,2759
6,982,1.942,3860
6,983,1.429,3412
6,984,0.939,2742
6,985,-1.395,3440
6,986,-0.472,2239
6,987,0.474,2442
6,988,0.943,3164
6,989,-0.467,2582
6,990,0.469,2871
6,991,0.000,2820
6,992,-0.935,2680
6,993,-0.472,3079
6,994,0.948,2897
6,995,0.000,2384
6,996,-0.939,3075
6,997,-0.948,2795
6,998,2.392,4177
6,999,0.000,2403
6,1000,-1.402,3262
6,1001,-1.422,3601
6,1002,0.481,3043
6,1003,0.957,2616
6,1004,1.422,3117
6,1005,0.935,2953
6,1006,-0.926,2953
6,1007,-0.467,2605
6,1008,0.000,2790
6,1009,-1.408,2810
6,1010,0.476,2762
6,1011,-2.370,4189
6,1012,0.485,2922
6,1013,-0.483,2645
6,1014,0.485,2574
6,1015,-0.483,2608
6,1016,-0.485,2543
6,1017,-1.463,3096
6,1018,1.485,3193
6,1019,0.488,2898
6,1020,0.971,3197
6,1021,0.000,2474
6,1022,-0.481,2459
6,1023,1.449,3250
6,1024,0.476,2736
6,1025,-0.948,2926
6,1026,0.957,2611
6,1027,0.948,2988
6,1028,-0.469,3123
6,1029,0.000,2602
6,1030,-0.472,2652
6,1031,0.474,2279
6,1032,0.943,3061
6,1033,0.467,2995
6,1034,1.395,3253
6,1035,-1.376,3505
6,1036,0.000,2433
6,1037,0.000,2610
6,1038,1.860,3788
6,1039,0.913,3336
6,1040,1.810,3733
6,1041,-0.444,2586
6,1042,0.000,2275
6,1043,1.339,3136
6,1044,0.000,2858
6,1045,0.441,2882
6,1046,0.439,2731
6,1047,0.437,2483
6,1048,-1.304,3174
6,1049,-0.441,2944
6,1050,0.000,2817
6,1051,0.442,2860
6,1052,-0.881,2950
6,1053,-1.778,3307
6,1054,0.452,2885
6,1055,-1.351,3059
6,1056,0.000,2858
6,1057,-0.457,3182
6,1058,0.000,2571
6,1059,0.917,3244
6,1060,-1.818,3799
6,1061,-0.463,2856
6,1062,-0.465,2593
6,1063,-0.467,2895
6,1064,-0.939,3187
6,1065,-0.474,2639
6,1066,-1.429,3245
6,1067,0.000,2577
6,1068,-1.449,3704
6,1069,0.000,2783
6,1070,1.961,3800
6,1071,0.000,2481
6,1072,-0.481,2778
6,1073,0.483,2477
6,1074,0.481,3004
6,1075,-1.914,3376
6,1076,-0.488,2948
6,1077,0.490,2658
6,1078,1.463,3267
6,1079,-0.962,2937
6,1080,0.485,2496
6,1081,1.932,4082
6,1082,-1.422,3469
6,1083,-1.442,2897
6,1084,-0.488,3001
6,1085,0.000,2745
6,1086,-1.961,3671
6,1087,-2.000,3670
6,1088,1.531,3294
6,1089,-1.508,3079
6,1090,0.000,2686
6,1091,-1.020,3091
6,1092,0.515,3000
6,1093,0.000,2674
6,1094,-1.026,3006
6,1095,1.036,3301
6,1096,-1.026,3066
6,1097,-1.036,3382
6,1098,0.524,2519
6,1099,0.000,2794
6,1100,0.521,2660
6,1101,0.518,2475
6,1102,-0.515,2811
6,1103,0.518,2405
6,1104,0.000,2473
6,1105,2.062,3730
6,1106,0.505,2704
6,1107,-1.005,2907
6,1108,1.015,3022
6,1109,2.010,3667
6,1110,0.000,2490
6,1111,0.000,2866
6,1112,0.000,2462
6,1113,-0.493,2782
6,1114,-0.990,3237
6,1115,-0.500,2594
6,1116,0.503,2384
6,1117,-0.500,3035
6,1118,-0.503,3120
6,1119,-0.505,2667
6,1120,1.015,3243
6,1121,-0.503,2637
6,1122,-0.505,2850
6,1123,1.015,3387
6,1124,-0.503,3016
6,1125,-0.505,3218
6,1126,-1.523,3370
6,1127,0.000,2317
6,1128,1.031,3110
6,1129,0.000,2602
6,1130,2.551,4342
6,1131,0.995,2819
6,1132,-0.493,2453
6,1133,0.990,2838
6,1134,-0.980,2766
6,1135,0.990,3119
6,1136,0.490,2818
6,1137,0.488,2532
6,1138,0.971,3104
6,1139,0.000,2303
6,1140,-0.481,2806
6,1141,-1.449,3003
6,1142,0.490,2823
6,1143,0.976,3194
6,1144,0.966,2677
6,1145,-0.478,2938
6,1146,0.962,2725
6,1147,0.000,2205
6,1148,0.000,2757
6,1149,1.429,3272
6,1150,0.469,2976
6,1151,1.869,3565
6,1152,0.459,2357
6,1153,-0.913,2864
6,1154,1.382,3148
6,1155,-0.455,2416
6,1156,-0.457,2599
6,1157,-0.459,2759
6,1158,0.922,2650
6,1159,0.000,2628
6,1160,-0.457,2417
6,1161,0.459,2520
6,1162,-1.826,3706
6,1163,-0.465,2668
6,1164,0.935,2814
6,1165,0.463,3152
6,1166,0.922,3038
6,1167,0.457,2612
6,1168,-0.909,3175
6,1169,0.459,2865
6,1170,-0.457,2837
6,1171,0.000,2727
6,1172,-0.459,2735
6,1173,-0.461,2997
6,1174,0.000,2412
6,1175,0.000,2747
6,1176,1.852,3661
6,1177,-2.273,3839
6,1178,0.465,2887
6,1179,-0.463,3079
6,1180,0.465,2834
6,1181,-1.389,3412
6,1182,-0.939,3046
6,1183,0.000,2511
6,1184,-0.474,2821
6,1185,0.952,2916
6,1186,-0.472,2783
6,1187,1.422,3342
6,1188,0.935,2795
6,1189,-0.926,2842
6,1190,-0.467,2626
6,1191,0.000,2779
6,1192,0.469,2851
6,1193,-1.869,3340
6,1194,0.000,2744
6,1195,0.000,2573
6,1196,-0.952,2700
6,1197,0.000,2849
6,1198,-1.442,3473
6,1199,-0.488,2819
6,1200,0.980,2741
6,1201,0.000,2326
6,1202,1.456,3265
6,1203,-0.957,2963
6,1204,0.000,2697
6,1205,0.000,2512
6,1206,-1.932,3305
6,1207,0.493,2493
6,1208,0.490,2924
6,1209,-0.976,3024
6,1210,1.478,3310
6,1211,0.485,2743
6,1212,-1.449,3199
6,1213,0.000,2571
6,1214,-0.490,2560
6,1215,0.493,3068
6,1216,0.980,2670
6,1217,1.456,3467
6,1218,-0.478,2650
6,1219,1.442,3113
6,1220,0.948,2877
6,1221,-1.878,3340
6,1222,-0.957,2834
6,1223,0.483,3170
6,1224,-0.481,2928
6,1225,-0.966,2876
6,1226,0.000,2442
6,1227,0.976,2848
6,1228,-0.966,2880
6,1229,-0.488,2369
6,1230,-0.980,3107
6,1231,0.495,2816
6,1232,-0.985,2664
6,1233,0.000,2904
6,1234,0.498,2809
6,1235,-0.495,3067
6,1236,-0.995,2932
6,1237,1.005,2995
6,1238,0.498,2876
6,1239,0.495,2596
6,1240,0.493,3143
6,1241,-0.490,2949
6,1242,0.985,3348
6,1243,0.000,2883
6,1244,-1.463,3443
6,1245,-0.495,2946
6,1246,-1.493,3243
6,1247,1.515,3310
6,1248,0.995,3382
6,1249,0.493,2438
6,1250,-0.490,3155
6,1251,0.000,2441
6,1252,1.970,3221
6,1253,0.483,2741
6,1254,0.962,3161
6,1255,0.000,2384
6,1256,0.000,2243
6,1257,-1.429,3475
6,1258,-0.483,3052
6,1259,-1.456,3241
6,1260,-0.493,2836
6,1261,0.495,2780
6,1262,0.000,2718
6,1263,0.985,3064
6,1264,0.488,2375
6,1265,-1.456,3173
6,1266,1.970,3667
6,1267,0.483,2510
6,1268,0.000,2299
6,1269,0.481,2773
6,1270,-0.478,3056
6,1271,0.000,2612
6,1272,1.442,3191
6,1273,0.948,3276
6,1274,-0.469,2876
6,1275,1.415,2895
6,1276,1.395,3622
6,1277,-1.376,3251
6,1278,-0.930,2664
6,1279,0.939,2920
6,1280,0.465,2963
6,1281,0.000,2234
6,1282,0.463,2620
6,1283,-0.461,3109
6,1284,0.000,2320
6,1285,0.000,2224
6,1286,0.463,2616
6,1287,0.000,2384
6,1288,-1.843,3510
6,1289,0.000,2672
6,1290,0.000,2754
6,1291,0.469,2913
6,1292,-0.467,2224
6,1293,0.469,2226
6,1294,-1.402,3443
6,1295,-0.474,2637
6,1296,0.476,2825
6,1297,0.948,3413
6,1298,0.939,3041
6,1299,0.465,2852
6,1300,0.000,2416
6,1301,-0.463,2955
6,1302,0.930,3272
6,1303,0.000,2290
6,1304,1.382,3567
6,1305,-0.455,3003
6,1306,-0.913,3139
6,1307,1.382,3521
6,1308,0.455,2640
6,1309,0.452,2421
6,1310,0.901,2895
6,1311,-0.446,2418
6,1312,-2.242,4228
6,1313,0.459,2894
6,1314,0.457,2780
6,1315,0.000,2529
6,1316,0.000,2670
6,1317,1.364,3395
6,1318,0.000,2369
6,1319,-0.448,2942
6,1320,-1.802,3501
6,1321,-0.459,2670
6,1322,0.922,2914
6,1323,0.000,2524
6,1324,2.283,3714
6,1325,1.339,3352
6,1326,-1.762,3294
6,1327,-0.448,2607
6,1328,0.450,2766
6,1329,0.448,2958
6,1330,0.446,2673
6,1331,0.444,2481
6,1332,-0.442,2607
6,1333,-0.444,2537
6,1334,2.232,3907
6,1335,1.747,3651
6,1336,0.858,3149
6,1337,1.277,3059
6,1338,1.681,3780
6,1339,2.066,3806
6,1340,0.405,2787
6,1341,-0.403,2645
6,1342,0.000,2638
6,1343,-0.810,2991
6,1344,0.816,3391
6,1345,1.215,3261
6,1346,0.400,2793
6,1347,0.000,2209
6,1348,1.195,3316
6,1349,0.394,2800
6,1350,1.176,3336
6,1351,-0.775,3157
6,1352,0.391,2972
6,1353,0.389,2546
6,1354,0.775,3083
6,1355,0.385,2493
6,1356,0.383,2969
6,1357,1.527,3589
6,1358,-0.376,2500
6,1359,0.000,2895
6,1360,-1.887,3469
6,1361,-1.538,3347
6,1362,0.781,3247
6,1363,0.000,2422
6,1364,0.388,2830
6,1365,-1.544,3169
6,1366,1.176,3597
6,1367,0.775,2773
6,1368,0.000,2246
6,1369,1.154,3016
6,1370,0.760,2955
6,1371,-0.377,2478
6,1372,0.379,2438
6,1373,0.755,2720
6,1374,0.000,2221
6,1375,0.000,2279
6,1376,0.000,2435
6,1377,-1.124,3287
6,1378,-1.136,2818
6,1379,0.000,2764
6,1380,-1.149,2965
6,1381,0.000,2368
6,1382,0.000,2524
6,1383,-1.163,2950
6,1384,1.176,3643
6,1385,-0.388,2735
6,1386,-0.778,3180
6,1387,-0.392,2821
6,1388,-0.787,3178
6,1389,0.000,2177
6,1390,0.794,2642
6,1391,0.787,2760
6,1392,0.391,2456
6,1393,-1.167,3004
6,1394,0.000,2429
6,1395,-0.787,2719
6,1396,1.587,3451
6,1397,0.781,2853
6,1398,1.163,3592
6,1399,0.766,2992
6,1400,0.000,2849
6,1401,-0.380,2911
6,1402,-0.382,3136
6,1403,0.000,2501
6,1404,0.766,2700
6,1405,-2.281,3449
6,1406,-1.556,3424
6,1407,0.000,2795
6,1408,-0.791,2736
6,1409,0.000,2692
6,1410,1.195,3131
6,1411,-0.787,2892
6,1412,-0.794,3251
6,1413,0.000,2663
6,1414,-0.800,2786
6,1415,-0.403,2487
6,1416,0.000,2607
6,1417,0.810,2787
6,1418,-0.803,2749
6,1419,1.619,3492
6,1420,0.398,2756
6,1421,-1.190,3046
6,1422,0.803,3032
6,1423,1.195,3578
6,1424,-0.787,2761
6,1425,0.397,2625
6,1426,0.000,2542
6,1427,0.791,3158
6,1428,0.392,2740
6,1429,-0.391,2665
6,1430,-0.392,2440
6,1431,-1.181,3213
6,1432,0.797,3042
6,1433,-1.186,3645
6,1434,-2.000,4108
6,1435,0.816,2694
6,1436,-0.405,2627
6,1437,-1.626,3483
6,1438,0.826,3175
6,1439,0.000,2601
6,1440,0.820,2871
7,1,-1.290,7589
7,2,-1.307,5847
7,3,0.662,5144
7,4,-0.658,5896
7,5,1.325,6384
7,6,1.307,6294
7,7,-0.645,6226
7,8,0.000,5746
7,9,0.649,6063
7,10,0.645,6004
7,11,-0.641,5939
7,12,-1.290,5660
7,13,0.000,4771
7,14,-0.654,5799
7,15,0.000,4651
7,16,0.658,4837
7,17,0.000,5130
7,18,-0.654,5842
7,19,0.658,6729
7,20,0.000,6063
7,21,-0.654,5555
7,22,1.316,6803
7,23,-0.649,5499
7,24,0.654,6533
7,25,0.649,5615
7,26,0.000,5243
7,27,1.290,5942
7,28,0.637,6900
7,29,1.266,6099
7,30,-1.875,6876
7,31,0.000,5696
7,32,-0.637,6363
7,33,0.000,5237
7,34,1.282,6872
7,35,1.899,6968
7,36,0.621,5016
7,37,0.617,4964
7,38,-1.227,6403
7,39,0.621,6157
7,40,-1.235,6623
7,41,0.000,5598
7,42,0.000,5172
7,43,-1.250,6186
7,44,0.633,6457
7,45,1.258,6823
7,46,1.242,6991
7,47,-1.840,7960
7,48,1.250,6125
7,49,-0.617,6027
7,50,-0.621,5241
7,51,-0.625,5948
7,52,0.000,5100
7,53,0.629,6130
7,54,0.625,6091
7,55,-1.242,5919
7,56,-1.887,7527
7,57,0.000,6221
7,58,0.641,4956
7,59,-0.637,5494
7,60,1.923,7241
7,61,-0.629,5751
7,62,-0.633,6609
7,63,0.637,5652
7,64,0.633,5317
7,65,0.629,5230
7,66,0.625,6177
7,67,0.000,5696
7,68,1.242,6872
7,69,1.227,6574
7,70,-1.212,6895
7,71,0.000,4529
7,72,0.000,5129
7,73,-0.613,5469
7,74,0.617,4996
7,75,-1.227,6280
7,76,0.621,5884
7,77,-0.617,6192
7,78,-1.242,6118
7,79,1.258,6054
7,80,1.242,6521
7,81,-0.613,6108
7,82,0.000,5328
7,83,-0.617,6154
7,84,0.000,5425
7,85,0.000,5145
7,86,1.242,6994
7,87,0.000,5342
7,88,1.227,5902
7,89,0.606,5513
7,90,-1.205,6125
7,91,-0.610,5397
7,92,0.613,6352
7,93,0.610,5155
7,94,-1.212,6023
7,95,0.000,4862
7,96,-0.613,6612
7,97,0.000,5782
7,98,0.617,5157
7,99,-0.613,5421
7,100,-0.617,6596
7,101,0.000,4783
7,102,1.242,6014
7,103,-1.227,6589
7,104,0.621,5659
7,105,-1.852,7832
7,106,-0.629,6584
7,107,-1.266,6229
7,108,0.641,5079
7,109,0.000,4881
7,110,-1.274,5882
7,111,0.000,5396
7,112,0.000,4790
7,113,1.290,7074
7,114,-0.637,5777
7,115,0.000,5880
7,116,0.000,4899
7,117,-0.641,5377
7,118,0.000,5104
7,119,1.290,5917
7,120,0.000,5450
7,121,0.637,6038
7,122,-0.633,5577
7,123,0.000,4846
7,124,0.000,4911
7,125,0.637,5547
7,126,-0.633,5324
7,127,1.274,5579
7,128,-1.258,5915
7,129,0.637,6833
7,130,0.000,4547
7,131,-0.633,6757
7,132,0.637,6294
7,133,0.633,5946
7,134,0.629,6773
7,135,-1.250,6659
7,136,1.266,6419
7,137,0.625,5849
7,138,1.242,5659
7,139,-1.227,6446
7,140,1.242,6115
7,141,0.000,5806
7,142,0.613,5354
7,143,0.610,4970
7,144,0.000,5154
7,145,1.212,6986
7,146,-1.796,7962
7,147,0.000,5174
7,148,0.000,5664
7,149,1.829,6867
7,150,0.599,6681
7,151,-0.595,5644
7,152,0.000,4644
7,153,-1.796,7499
7,154,0.000,5411
7,155,0.000,5054
7,156,0.000,5238
7,157,1.220,7621
7,158,0.602,6399
7,159,0.000,5587
7,160,-0.599,4900
7,161,0.602,4706
7,162,-1.198,6768
7,163,0.606,5251
7,164,0.602,5520
7,165,0.599,6536
7,166,1.786,6492
7,167,-1.170,6674
7,168,0.592,6372
7,169,-1.765,6716
7,170,0.599,4967
7,171,-0.595,5639
7,172,-0.599,6432
7,173,0.602,5440
7,174,-1.198,6367
7,175,-1.212,6277
7,176,0.613,5725
7,177,-0.610,5496
7,178,0.000,5265
7,179,1.227,6623
7,180,0.606,4981
7,181,0.000,4861
7,182,-1.205,6217
7,183,-0.610,6518
7,184,-1.227,6602
7,185,0.000,6205
7,186,-0.621,5206
7,187,0.000,5908
7,188,-1.250,7200
7,189,0.000,5453
7,190,0.633,5614
7,191,-0.629,6823
7,192,-0.633,5552
7,193,-3.185,9223
7,194,1.316,6716
7,195,-1.299,5704
7,196,-0.658,6069
7,197,-0.662,6065
7,198,0.000,4823
7,199,0.000,6375
7,200,0.667,5816
7,201,0.662,6208
7,202,0.658,6094
7,203,-0.654,6394
7,204,-0.658,6207
7,205,0.662,6158
7,206,0.000,5188
7,207,-0.658,5318
7,208,-0.662,6235
7,209,0.667,6193
7,210,0.000,5356
7,211,0.000,4799
7,212,1.325,7433
7,213,-0.654,6583
7,214,1.316,7340
7,215,0.000,5642
7,216,0.649,6505
7,217,-1.935,7612
7,218,0.000,5300
7,219,0.000,5812
7,220,0.000,5660
7,221,0.000,5612
7,222,0.000,5189
7,223,-0.658,6476
7,224,-0.662,6202
7,225,-0.667,6326
7,226,0.000,5108
7,227,2.013,7049
7,228,1.316,6461
7,229,0.649,6045
7,230,0.645,6488
7,231,0.000,5112
7,232,0.641,6280
7,233,0.637,6591
7,234,-1.266,6306
7,235,-0.641,5639
7,236,0.000,5377
7,237,0.000,6026
7,238,-1.290,5505
7,239,1.961,6815
7,240,0.000,5981
7,241,0.000,5153
7,242,0.641,5991
7,243,0.000,6146
7,244,0.637,5942
7,245,0.633,5771
7,246,-1.258,7130
7,247,0.637,6381
7,248,0.633,5154
7,249,-0.629,5874
7,250,1.266,7143
7,251,0.000,6037
7,252,0.000,5223
7,253,1.250,6794
7,254,0.617,5120
7,255,0.613,6738
7,256,0.000,5118
7,257,0.000,4778
7,258,1.220,7038
7,259,-1.205,6431
7,260,-0.610,5198
7,261,0.613,6977
7,262,-0.610,6364
7,263,2.454,8066
7,264,0.000,4851
7,265,0.000,5293
7,266,-0.599,5105
7,267,-1.807,7834
7,268,-0.613,5400
7,269,-1.235,6530
7,270,0.000,5921
7,271,1.250,5780
7,272,0.000,5777
7,273,1.235,7322
7,274,-1.829,7570
7,275,0.621,5956
7,276,0.000,4911
7,277,0.000,5276
7,278,0.617,5760
7,279,1.227,6890
7,280,-0.606,6001
7,281,-0.610,5562
7,282,0.613,5616
7,283,0.610,4604
7,284,-0.606,4755
7,285,-0.610,5656
7,286,0.613,5598
7,287,0.000,5767
7,288,0.610,5463
7,289,-0.606,5547
7,290,1.829,7048
7,291,-0.599,5748
7,292,0.000,5388
7,293,-0.602,5733
7,294,0.606,6119
7,295,0.000,5907
7,296,0.602,4783
7,297,0.000,4441
7,298,0.000,5752
7,299,1.796,6175
7,300,0.588,6135
7,301,-1.170,6526
7,302,0.000,5690
7,303,0.000,5777
7,304,0.000,5419
7,305,0.000,4681
7,306,0.000,6090
7,307,-1.183,6840
7,308,0.599,6265
7,309,1.190,6012
7,310,1.176,7026
